artist,week,weekly_best_rank,weekly_number_1_appearances,weekly_top_10_appearances,reached_number_1
whitney houston,2020-04-06/2020-04-12,43,0,0,False
bruno mars,2020-04-13/2020-04-19,120,0,0,False
eminem,2020-04-13/2020-04-19,8,0,13,False
lady gaga,2020-04-13/2020-04-19,43,0,0,False
rihanna,2020-04-13/2020-04-19,17,0,0,False
taylor swift,2020-04-13/2020-04-19,101,0,0,False
the beatles,2020-04-13/2020-04-19,143,0,0,False
the weeknd,2020-04-13/2020-04-19,1,48,329,True
whitney houston,2020-04-13/2020-04-19,48,0,0,False
bruno mars,2020-04-20/2020-04-26,109,0,0,False
eminem,2020-04-20/2020-04-26,9,0,3,False
lady gaga,2020-04-20/2020-04-26,46,0,0,False
rihanna,2020-04-20/2020-04-26,18,0,0,False
taylor swift,2020-04-20/2020-04-26,53,0,0,False
the beatles,2020-04-20/2020-04-26,137,0,0,False
the rolling stones,2020-04-20/2020-04-26,81,0,0,False
the weeknd,2020-04-20/2020-04-26,1,58,335,True
whitney houston,2020-04-20/2020-04-26,51,0,0,False
beyonce,2020-04-27/2020-05-03,2,0,9,False
bruno mars,2020-04-27/2020-05-03,94,0,0,False
eminem,2020-04-27/2020-05-03,14,0,0,False
lady gaga,2020-04-27/2020-05-03,46,0,0,False
rihanna,2020-04-27/2020-05-03,20,0,0,False
taylor swift,2020-04-27/2020-05-03,54,0,0,False
the beatles,2020-04-27/2020-05-03,147,0,0,False
the weeknd,2020-04-27/2020-05-03,1,34,334,True
whitney houston,2020-04-27/2020-05-03,55,0,0,False
adele,2020-05-04/2020-05-10,145,0,0,False
beyonce,2020-05-04/2020-05-10,6,0,13,False
bruno mars,2020-05-04/2020-05-10,98,0,0,False
eminem,2020-05-04/2020-05-10,11,0,0,False
lady gaga,2020-05-04/2020-05-10,51,0,0,False
rihanna,2020-05-04/2020-05-10,18,0,0,False
taylor swift,2020-05-04/2020-05-10,68,0,0,False
the beatles,2020-05-04/2020-05-10,115,0,0,False
the weeknd,2020-05-04/2020-05-10,1,40,317,True
whitney houston,2020-05-04/2020-05-10,61,0,0,False
adele,2020-05-11/2020-05-17,180,0,0,False
beyonce,2020-05-11/2020-05-17,8,0,5,False
bruno mars,2020-05-11/2020-05-17,110,0,0,False
eminem,2020-05-11/2020-05-17,19,0,0,False
lady gaga,2020-05-11/2020-05-17,49,0,0,False
rihanna,2020-05-11/2020-05-17,25,0,0,False
taylor swift,2020-05-11/2020-05-17,96,0,0,False
the beatles,2020-05-11/2020-05-17,163,0,0,False
the weeknd,2020-05-11/2020-05-17,1,24,296,True
whitney houston,2020-05-11/2020-05-17,63,0,0,False
adele,2020-05-18/2020-05-24,194,0,0,False
beyonce,2020-05-18/2020-05-24,10,0,3,False
bruno mars,2020-05-18/2020-05-24,108,0,0,False
eminem,2020-05-18/2020-05-24,19,0,0,False
lady gaga,2020-05-18/2020-05-24,1,13,92,True
rihanna,2020-05-18/2020-05-24,26,0,0,False
taylor swift,2020-05-18/2020-05-24,89,0,0,False
the beatles,2020-05-18/2020-05-24,127,0,0,False
the weeknd,2020-05-18/2020-05-24,1,29,308,True
whitney houston,2020-05-18/2020-05-24,63,0,0,False
beyonce,2020-05-25/2020-05-31,9,0,4,False
bruno mars,2020-05-25/2020-05-31,104,0,0,False
eminem,2020-05-25/2020-05-31,20,0,0,False
lady gaga,2020-05-25/2020-05-31,1,48,307,True
rihanna,2020-05-25/2020-05-31,30,0,0,False
taylor swift,2020-05-25/2020-05-31,51,0,0,False
the beatles,2020-05-25/2020-05-31,61,0,0,False
the weeknd,2020-05-25/2020-05-31,1,16,308,True
whitney houston,2020-05-25/2020-05-31,41,0,0,False
adele,2020-06-01/2020-06-07,190,0,0,False
beyonce,2020-06-01/2020-06-07,9,0,6,False
bruno mars,2020-06-01/2020-06-07,101,0,0,False
eminem,2020-06-01/2020-06-07,22,0,0,False
lady gaga,2020-06-01/2020-06-07,1,16,244,True
rihanna,2020-06-01/2020-06-07,31,0,0,False
taylor swift,2020-06-01/2020-06-07,31,0,0,False
the beatles,2020-06-01/2020-06-07,75,0,0,False
the weeknd,2020-06-01/2020-06-07,1,15,309,True
whitney houston,2020-06-01/2020-06-07,53,0,0,False
adele,2020-06-08/2020-06-14,182,0,0,False
beyonce,2020-06-08/2020-06-14,10,0,2,False
bruno mars,2020-06-08/2020-06-14,99,0,0,False
eminem,2020-06-08/2020-06-14,26,0,0,False
lady gaga,2020-06-08/2020-06-14,2,0,149,False
rihanna,2020-06-08/2020-06-14,32,0,0,False
taylor swift,2020-06-08/2020-06-14,26,0,0,False
the beatles,2020-06-08/2020-06-14,130,0,0,False
the weeknd,2020-06-08/2020-06-14,1,18,319,True
whitney houston,2020-06-08/2020-06-14,57,0,0,False
beyonce,2020-06-15/2020-06-21,10,0,1,False
bruno mars,2020-06-15/2020-06-21,102,0,0,False
eminem,2020-06-15/2020-06-21,27,0,0,False
lady gaga,2020-06-15/2020-06-21,2,0,110,False
rihanna,2020-06-15/2020-06-21,39,0,0,False
taylor swift,2020-06-15/2020-06-21,27,0,0,False
the beatles,2020-06-15/2020-06-21,128,0,0,False
the weeknd,2020-06-15/2020-06-21,1,16,308,True
whitney houston,2020-06-15/2020-06-21,63,0,0,False
adele,2020-06-22/2020-06-28,117,0,0,False
beyonce,2020-06-22/2020-06-28,12,0,0,False
bruno mars,2020-06-22/2020-06-28,94,0,0,False
eminem,2020-06-22/2020-06-28,29,0,0,False
lady gaga,2020-06-22/2020-06-28,2,0,79,False
michael jackson,2020-06-22/2020-06-28,176,0,0,False
rihanna,2020-06-22/2020-06-28,40,0,0,False
taylor swift,2020-06-22/2020-06-28,27,0,0,False
the beatles,2020-06-22/2020-06-28,123,0,0,False
the weeknd,2020-06-22/2020-06-28,1,13,283,True
whitney houston,2020-06-22/2020-06-28,54,0,0,False
adele,2020-06-29/2020-07-05,159,0,0,False
beyonce,2020-06-29/2020-07-05,14,0,0,False
bruno mars,2020-06-29/2020-07-05,103,0,0,False
eminem,2020-06-29/2020-07-05,35,0,0,False
lady gaga,2020-06-29/2020-07-05,3,0,72,False
michael jackson,2020-06-29/2020-07-05,198,0,0,False
rihanna,2020-06-29/2020-07-05,45,0,0,False
taylor swift,2020-06-29/2020-07-05,31,0,0,False
the beatles,2020-06-29/2020-07-05,185,0,0,False
the weeknd,2020-06-29/2020-07-05,1,13,275,True
whitney houston,2020-06-29/2020-07-05,65,0,0,False
beyonce,2020-07-06/2020-07-12,18,0,0,False
bruno mars,2020-07-06/2020-07-12,102,0,0,False
eminem,2020-07-06/2020-07-12,7,0,1,False
lady gaga,2020-07-06/2020-07-12,3,0,36,False
rihanna,2020-07-06/2020-07-12,52,0,0,False
taylor swift,2020-07-06/2020-07-12,33,0,0,False
the beatles,2020-07-06/2020-07-12,145,0,0,False
the weeknd,2020-07-06/2020-07-12,1,12,258,True
whitney houston,2020-07-06/2020-07-12,57,0,0,False
beyonce,2020-07-13/2020-07-19,24,0,0,False
bruno mars,2020-07-13/2020-07-19,98,0,0,False
eminem,2020-07-13/2020-07-19,19,0,0,False
lady gaga,2020-07-13/2020-07-19,6,0,20,False
rihanna,2020-07-13/2020-07-19,58,0,0,False
taylor swift,2020-07-13/2020-07-19,39,0,0,False
the beatles,2020-07-13/2020-07-19,150,0,0,False
the weeknd,2020-07-13/2020-07-19,1,15,213,True
whitney houston,2020-07-13/2020-07-19,63,0,0,False
beyonce,2020-07-20/2020-07-26,25,0,0,False
bruno mars,2020-07-20/2020-07-26,91,0,0,False
eminem,2020-07-20/2020-07-26,41,0,0,False
lady gaga,2020-07-20/2020-07-26,6,0,9,False
rihanna,2020-07-20/2020-07-26,60,0,0,False
taylor swift,2020-07-20/2020-07-26,1,19,220,True
the beatles,2020-07-20/2020-07-26,194,0,0,False
the weeknd,2020-07-20/2020-07-26,1,13,167,True
whitney houston,2020-07-20/2020-07-26,69,0,0,False
beyonce,2020-07-27/2020-08-02,51,0,0,False
bruno mars,2020-07-27/2020-08-02,104,0,0,False
eminem,2020-07-27/2020-08-02,49,0,0,False
lady gaga,2020-07-27/2020-08-02,9,0,9,False
rihanna,2020-07-27/2020-08-02,77,0,0,False
taylor swift,2020-07-27/2020-08-02,1,20,252,True
the beatles,2020-07-27/2020-08-02,153,0,0,False
the weeknd,2020-07-27/2020-08-02,1,11,166,True
whitney houston,2020-07-27/2020-08-02,73,0,0,False
beyonce,2020-08-03/2020-08-09,38,0,0,False
bruno mars,2020-08-03/2020-08-09,117,0,0,False
eminem,2020-08-03/2020-08-09,53,0,0,False
lady gaga,2020-08-03/2020-08-09,8,0,7,False
rihanna,2020-08-03/2020-08-09,72,0,0,False
taylor swift,2020-08-03/2020-08-09,1,4,99,True
the beatles,2020-08-03/2020-08-09,108,0,0,False
the weeknd,2020-08-03/2020-08-09,1,12,224,True
whitney houston,2020-08-03/2020-08-09,76,0,0,False
beyonce,2020-08-10/2020-08-16,45,0,0,False
bruno mars,2020-08-10/2020-08-16,113,0,0,False
eminem,2020-08-10/2020-08-16,56,0,0,False
lady gaga,2020-08-10/2020-08-16,10,0,5,False
rihanna,2020-08-10/2020-08-16,70,0,0,False
taylor swift,2020-08-10/2020-08-16,5,0,26,False
the beatles,2020-08-10/2020-08-16,168,0,0,False
the weeknd,2020-08-10/2020-08-16,1,12,227,True
whitney houston,2020-08-10/2020-08-16,75,0,0,False
beyonce,2020-08-17/2020-08-23,55,0,0,False
bruno mars,2020-08-17/2020-08-23,112,0,0,False
eminem,2020-08-17/2020-08-23,63,0,0,False
lady gaga,2020-08-17/2020-08-23,12,0,0,False
rihanna,2020-08-17/2020-08-23,81,0,0,False
taylor swift,2020-08-17/2020-08-23,8,0,4,False
the beatles,2020-08-17/2020-08-23,196,0,0,False
the weeknd,2020-08-17/2020-08-23,1,4,155,True
whitney houston,2020-08-17/2020-08-23,64,0,0,False
beyonce,2020-08-24/2020-08-30,60,0,0,False
bruno mars,2020-08-24/2020-08-30,109,0,0,False
eminem,2020-08-24/2020-08-30,68,0,0,False
lady gaga,2020-08-24/2020-08-30,16,0,0,False
michael jackson,2020-08-24/2020-08-30,107,0,0,False
rihanna,2020-08-24/2020-08-30,86,0,0,False
taylor swift,2020-08-24/2020-08-30,17,0,0,False
the beatles,2020-08-24/2020-08-30,187,0,0,False
the weeknd,2020-08-24/2020-08-30,2,0,117,False
whitney houston,2020-08-24/2020-08-30,66,0,0,False
beyonce,2020-08-31/2020-09-06,64,0,0,False
bruno mars,2020-08-31/2020-09-06,114,0,0,False
eminem,2020-08-31/2020-09-06,69,0,0,False
lady gaga,2020-08-31/2020-09-06,14,0,0,False
rihanna,2020-08-31/2020-09-06,98,0,0,False
taylor swift,2020-08-31/2020-09-06,21,0,0,False
the weeknd,2020-08-31/2020-09-06,2,0,119,False
whitney houston,2020-08-31/2020-09-06,72,0,0,False
beyonce,2020-09-07/2020-09-13,79,0,0,False
bruno mars,2020-09-07/2020-09-13,114,0,0,False
eminem,2020-09-07/2020-09-13,61,0,0,False
lady gaga,2020-09-07/2020-09-13,15,0,0,False
rihanna,2020-09-07/2020-09-13,90,0,0,False
taylor swift,2020-09-07/2020-09-13,22,0,0,False
the beatles,2020-09-07/2020-09-13,184,0,0,False
the weeknd,2020-09-07/2020-09-13,4,0,93,False
whitney houston,2020-09-07/2020-09-13,71,0,0,False
beyonce,2020-09-14/2020-09-20,91,0,0,False
bruno mars,2020-09-14/2020-09-20,110,0,0,False
eminem,2020-09-14/2020-09-20,74,0,0,False
lady gaga,2020-09-14/2020-09-20,18,0,0,False
rihanna,2020-09-14/2020-09-20,103,0,0,False
taylor swift,2020-09-14/2020-09-20,34,0,0,False
the weeknd,2020-09-14/2020-09-20,5,0,70,False
whitney houston,2020-09-14/2020-09-20,78,0,0,False
adele,2020-09-21/2020-09-27,169,0,0,False
beyonce,2020-09-21/2020-09-27,107,0,0,False
bruno mars,2020-09-21/2020-09-27,99,0,0,False
eminem,2020-09-21/2020-09-27,78,0,0,False
lady gaga,2020-09-21/2020-09-27,23,0,0,False
rihanna,2020-09-21/2020-09-27,102,0,0,False
taylor swift,2020-09-21/2020-09-27,35,0,0,False
the weeknd,2020-09-21/2020-09-27,4,0,50,False
whitney houston,2020-09-21/2020-09-27,75,0,0,False
beyonce,2020-09-28/2020-10-04,120,0,0,False
bruno mars,2020-09-28/2020-10-04,91,0,0,False
eminem,2020-09-28/2020-10-04,79,0,0,False
lady gaga,2020-09-28/2020-10-04,26,0,0,False
rihanna,2020-09-28/2020-10-04,94,0,0,False
taylor swift,2020-09-28/2020-10-04,46,0,0,False
the weeknd,2020-09-28/2020-10-04,4,0,56,False
whitney houston,2020-09-28/2020-10-04,83,0,0,False
beyonce,2020-10-05/2020-10-11,120,0,0,False
bruno mars,2020-10-05/2020-10-11,103,0,0,False
eminem,2020-10-05/2020-10-11,82,0,0,False
lady gaga,2020-10-05/2020-10-11,29,0,0,False
rihanna,2020-10-05/2020-10-11,96,0,0,False
taylor swift,2020-10-05/2020-10-11,55,0,0,False
the beatles,2020-10-05/2020-10-11,182,0,0,False
the weeknd,2020-10-05/2020-10-11,3,0,64,False
whitney houston,2020-10-05/2020-10-11,85,0,0,False
adele,2020-10-12/2020-10-18,178,0,0,False
beyonce,2020-10-12/2020-10-18,122,0,0,False
bruno mars,2020-10-12/2020-10-18,96,0,0,False
eminem,2020-10-12/2020-10-18,82,0,0,False
lady gaga,2020-10-12/2020-10-18,30,0,0,False
rihanna,2020-10-12/2020-10-18,85,0,0,False
taylor swift,2020-10-12/2020-10-18,51,0,0,False
the weeknd,2020-10-12/2020-10-18,3,0,68,False
whitney houston,2020-10-12/2020-10-18,80,0,0,False
adele,2020-10-19/2020-10-25,143,0,0,False
beyonce,2020-10-19/2020-10-25,95,0,0,False
bruno mars,2020-10-19/2020-10-25,97,0,0,False
eminem,2020-10-19/2020-10-25,80,0,0,False
lady gaga,2020-10-19/2020-10-25,32,0,0,False
michael jackson,2020-10-19/2020-10-25,107,0,0,False
rihanna,2020-10-19/2020-10-25,95,0,0,False
taylor swift,2020-10-19/2020-10-25,61,0,0,False
the weeknd,2020-10-19/2020-10-25,4,0,41,False
whitney houston,2020-10-19/2020-10-25,82,0,0,False
adele,2020-10-26/2020-11-01,152,0,0,False
beyonce,2020-10-26/2020-11-01,133,0,0,False
bruno mars,2020-10-26/2020-11-01,115,0,0,False
eminem,2020-10-26/2020-11-01,84,0,0,False
lady gaga,2020-10-26/2020-11-01,35,0,0,False
michael jackson,2020-10-26/2020-11-01,5,0,4,False
rihanna,2020-10-26/2020-11-01,47,0,0,False
taylor swift,2020-10-26/2020-11-01,63,0,0,False
the rolling stones,2020-10-26/2020-11-01,95,0,0,False
the weeknd,2020-10-26/2020-11-01,4,0,46,False
whitney houston,2020-10-26/2020-11-01,92,0,0,False
adele,2020-11-02/2020-11-08,168,0,0,False
beyonce,2020-11-02/2020-11-08,189,0,0,False
bruno mars,2020-11-02/2020-11-08,107,0,0,False
eminem,2020-11-02/2020-11-08,92,0,0,False
lady gaga,2020-11-02/2020-11-08,39,0,0,False
michael jackson,2020-11-02/2020-11-08,193,0,0,False
rihanna,2020-11-02/2020-11-08,111,0,0,False
taylor swift,2020-11-02/2020-11-08,74,0,0,False
the weeknd,2020-11-02/2020-11-08,5,0,27,False
whitney houston,2020-11-02/2020-11-08,71,0,0,False
adele,2020-11-09/2020-11-15,173,0,0,False
beyonce,2020-11-09/2020-11-15,178,0,0,False
bruno mars,2020-11-09/2020-11-15,102,0,0,False
elvis presley,2020-11-09/2020-11-15,133,0,0,False
eminem,2020-11-09/2020-11-15,83,0,0,False
lady gaga,2020-11-09/2020-11-15,43,0,0,False
rihanna,2020-11-09/2020-11-15,104,0,0,False
taylor swift,2020-11-09/2020-11-15,74,0,0,False
the weeknd,2020-11-09/2020-11-15,6,0,25,False
whitney houston,2020-11-09/2020-11-15,76,0,0,False
adele,2020-11-16/2020-11-22,191,0,0,False
beyonce,2020-11-16/2020-11-22,85,0,0,False
bruno mars,2020-11-16/2020-11-22,95,0,0,False
elvis presley,2020-11-16/2020-11-22,69,0,0,False
eminem,2020-11-16/2020-11-22,88,0,0,False
lady gaga,2020-11-16/2020-11-22,53,0,0,False
rihanna,2020-11-16/2020-11-22,114,0,0,False
taylor swift,2020-11-16/2020-11-22,72,0,0,False
the weeknd,2020-11-16/2020-11-22,8,0,16,False
whitney houston,2020-11-16/2020-11-22,76,0,0,False
beyonce,2020-11-23/2020-11-29,142,0,0,False
bruno mars,2020-11-23/2020-11-29,102,0,0,False
elvis presley,2020-11-23/2020-11-29,51,0,0,False
eminem,2020-11-23/2020-11-29,87,0,0,False
lady gaga,2020-11-23/2020-11-29,60,0,0,False
michael jackson,2020-11-23/2020-11-29,190,0,0,False
rihanna,2020-11-23/2020-11-29,130,0,0,False
taylor swift,2020-11-23/2020-11-29,74,0,0,False
the beatles,2020-11-23/2020-11-29,76,0,0,False
the weeknd,2020-11-23/2020-11-29,3,0,25,False
whitney houston,2020-11-23/2020-11-29,84,0,0,False
beyonce,2020-11-30/2020-12-06,179,0,0,False
bruno mars,2020-11-30/2020-12-06,109,0,0,False
elvis presley,2020-11-30/2020-12-06,33,0,0,False
eminem,2020-11-30/2020-12-06,58,0,0,False
lady gaga,2020-11-30/2020-12-06,58,0,0,False
michael jackson,2020-11-30/2020-12-06,195,0,0,False
rihanna,2020-11-30/2020-12-06,148,0,0,False
taylor swift,2020-11-30/2020-12-06,75,0,0,False
the weeknd,2020-11-30/2020-12-06,1,3,84,True
whitney houston,2020-11-30/2020-12-06,100,0,0,False
beyonce,2020-12-07/2020-12-13,200,0,0,False
bruno mars,2020-12-07/2020-12-13,112,0,0,False
elvis presley,2020-12-07/2020-12-13,42,0,0,False
eminem,2020-12-07/2020-12-13,69,0,0,False
lady gaga,2020-12-07/2020-12-13,64,0,0,False
rihanna,2020-12-07/2020-12-13,161,0,0,False
taylor swift,2020-12-07/2020-12-13,1,11,98,True
the weeknd,2020-12-07/2020-12-13,5,0,50,False
whitney houston,2020-12-07/2020-12-13,91,0,0,False
bruno mars,2020-12-14/2020-12-20,127,0,0,False
elvis presley,2020-12-14/2020-12-20,25,0,0,False
eminem,2020-12-14/2020-12-20,15,0,0,False
lady gaga,2020-12-14/2020-12-20,51,0,0,False
rihanna,2020-12-14/2020-12-20,173,0,0,False
taylor swift,2020-12-14/2020-12-20,1,7,90,True
the weeknd,2020-12-14/2020-12-20,5,0,33,False
whitney houston,2020-12-14/2020-12-20,90,0,0,False
bruno mars,2020-12-21/2020-12-27,134,0,0,False
elvis presley,2020-12-21/2020-12-27,20,0,0,False
eminem,2020-12-21/2020-12-27,27,0,0,False
lady gaga,2020-12-21/2020-12-27,51,0,0,False
michael jackson,2020-12-21/2020-12-27,139,0,0,False
rihanna,2020-12-21/2020-12-27,121,0,0,False
taylor swift,2020-12-21/2020-12-27,7,0,10,False
the weeknd,2020-12-21/2020-12-27,4,0,31,False
whitney houston,2020-12-21/2020-12-27,57,0,0,False
adele,2020-12-28/2021-01-03,190,0,0,False
beyonce,2020-12-28/2021-01-03,55,0,0,False
bruno mars,2020-12-28/2021-01-03,66,0,0,False
elvis presley,2020-12-28/2021-01-03,106,0,0,False
eminem,2020-12-28/2021-01-03,40,0,0,False
lady gaga,2020-12-28/2021-01-03,23,0,0,False
michael jackson,2020-12-28/2021-01-03,79,0,0,False
rihanna,2020-12-28/2021-01-03,51,0,0,False
taylor swift,2020-12-28/2021-01-03,6,0,10,False
the beatles,2020-12-28/2021-01-03,190,0,0,False
the weeknd,2020-12-28/2021-01-03,1,10,163,True
whitney houston,2020-12-28/2021-01-03,13,0,0,False
adele,2021-01-04/2021-01-10,134,0,0,False
beyonce,2021-01-04/2021-01-10,175,0,0,False
bruno mars,2021-01-04/2021-01-10,98,0,0,False
eminem,2021-01-04/2021-01-10,40,0,0,False
lady gaga,2021-01-04/2021-01-10,46,0,0,False
michael jackson,2021-01-04/2021-01-10,157,0,0,False
rihanna,2021-01-04/2021-01-10,124,0,0,False
taylor swift,2021-01-04/2021-01-10,8,0,3,False
the weeknd,2021-01-04/2021-01-10,2,0,133,False
whitney houston,2021-01-04/2021-01-10,70,0,0,False
adele,2021-01-11/2021-01-17,142,0,0,False
beyonce,2021-01-11/2021-01-17,171,0,0,False
bruno mars,2021-01-11/2021-01-17,94,0,0,False
eminem,2021-01-11/2021-01-17,64,0,0,False
lady gaga,2021-01-11/2021-01-17,54,0,0,False
michael jackson,2021-01-11/2021-01-17,154,0,0,False
rihanna,2021-01-11/2021-01-17,134,0,0,False
taylor swift,2021-01-11/2021-01-17,12,0,0,False
the weeknd,2021-01-11/2021-01-17,2,0,127,False
whitney houston,2021-01-11/2021-01-17,83,0,0,False
adele,2021-01-18/2021-01-24,117,0,0,False
beyonce,2021-01-18/2021-01-24,171,0,0,False
bruno mars,2021-01-18/2021-01-24,87,0,0,False
eminem,2021-01-18/2021-01-24,73,0,0,False
lady gaga,2021-01-18/2021-01-24,54,0,0,False
michael jackson,2021-01-18/2021-01-24,156,0,0,False
rihanna,2021-01-18/2021-01-24,126,0,0,False
taylor swift,2021-01-18/2021-01-24,14,0,0,False
the weeknd,2021-01-18/2021-01-24,2,0,131,False
whitney houston,2021-01-18/2021-01-24,84,0,0,False
adele,2021-01-25/2021-01-31,131,0,0,False
beyonce,2021-01-25/2021-01-31,164,0,0,False
bruno mars,2021-01-25/2021-01-31,89,0,0,False
eminem,2021-01-25/2021-01-31,71,0,0,False
lady gaga,2021-01-25/2021-01-31,54,0,0,False
michael jackson,2021-01-25/2021-01-31,138,0,0,False
rihanna,2021-01-25/2021-01-31,134,0,0,False
taylor swift,2021-01-25/2021-01-31,15,0,0,False
the weeknd,2021-01-25/2021-01-31,3,0,162,False
whitney houston,2021-01-25/2021-01-31,92,0,0,False
adele,2021-02-01/2021-02-07,130,0,0,False
beyonce,2021-02-01/2021-02-07,153,0,0,False
bruno mars,2021-02-01/2021-02-07,83,0,0,False
eminem,2021-02-01/2021-02-07,75,0,0,False
lady gaga,2021-02-01/2021-02-07,52,0,0,False
michael jackson,2021-02-01/2021-02-07,144,0,0,False
rihanna,2021-02-01/2021-02-07,128,0,0,False
taylor swift,2021-02-01/2021-02-07,20,0,0,False
the weeknd,2021-02-01/2021-02-07,2,0,229,False
whitney houston,2021-02-01/2021-02-07,84,0,0,False
adele,2021-02-08/2021-02-14,43,0,0,False
beyonce,2021-02-08/2021-02-14,60,0,0,False
bruno mars,2021-02-08/2021-02-14,78,0,0,False
eminem,2021-02-08/2021-02-14,71,0,0,False
lady gaga,2021-02-08/2021-02-14,25,0,0,False
michael jackson,2021-02-08/2021-02-14,137,0,0,False
rihanna,2021-02-08/2021-02-14,137,0,0,False
taylor swift,2021-02-08/2021-02-14,1,4,30,True
the weeknd,2021-02-08/2021-02-14,1,4,418,True
whitney houston,2021-02-08/2021-02-14,86,0,0,False
adele,2021-02-15/2021-02-21,160,0,0,False
beyonce,2021-02-15/2021-02-21,144,0,0,False
bruno mars,2021-02-15/2021-02-21,81,0,0,False
eminem,2021-02-15/2021-02-21,57,0,0,False
lady gaga,2021-02-15/2021-02-21,44,0,0,False
michael jackson,2021-02-15/2021-02-21,95,0,0,False
rihanna,2021-02-15/2021-02-21,126,0,0,False
taylor swift,2021-02-15/2021-02-21,5,0,8,False
the beatles,2021-02-15/2021-02-21,182,0,0,False
the weeknd,2021-02-15/2021-02-21,1,7,383,True
whitney houston,2021-02-15/2021-02-21,75,0,0,False
adele,2021-02-22/2021-02-28,180,0,0,False
beyonce,2021-02-22/2021-02-28,156,0,0,False
bruno mars,2021-02-22/2021-02-28,71,0,0,False
eminem,2021-02-22/2021-02-28,69,0,0,False
lady gaga,2021-02-22/2021-02-28,46,0,0,False
michael jackson,2021-02-22/2021-02-28,98,0,0,False
rihanna,2021-02-22/2021-02-28,157,0,0,False
taylor swift,2021-02-22/2021-02-28,28,0,0,False
the beatles,2021-02-22/2021-02-28,137,0,0,False
the weeknd,2021-02-22/2021-02-28,1,11,338,True
whitney houston,2021-02-22/2021-02-28,73,0,0,False
adele,2021-03-01/2021-03-07,178,0,0,False
beyonce,2021-03-01/2021-03-07,154,0,0,False
bruno mars,2021-03-01/2021-03-07,1,3,38,True
eminem,2021-03-01/2021-03-07,71,0,0,False
lady gaga,2021-03-01/2021-03-07,55,0,0,False
michael jackson,2021-03-01/2021-03-07,124,0,0,False
rihanna,2021-03-01/2021-03-07,147,0,0,False
taylor swift,2021-03-01/2021-03-07,37,0,0,False
the beatles,2021-03-01/2021-03-07,161,0,0,False
the weeknd,2021-03-01/2021-03-07,1,10,280,True
whitney houston,2021-03-01/2021-03-07,74,0,0,False
adele,2021-03-08/2021-03-14,136,0,0,False
beyonce,2021-03-08/2021-03-14,180,0,0,False
bruno mars,2021-03-08/2021-03-14,1,19,118,True
eminem,2021-03-08/2021-03-14,82,0,0,False
lady gaga,2021-03-08/2021-03-14,35,0,0,False
michael jackson,2021-03-08/2021-03-14,121,0,0,False
rihanna,2021-03-08/2021-03-14,177,0,0,False
taylor swift,2021-03-08/2021-03-14,46,0,0,False
the beatles,2021-03-08/2021-03-14,113,0,0,False
the weeknd,2021-03-08/2021-03-14,1,9,229,True
whitney houston,2021-03-08/2021-03-14,81,0,0,False
adele,2021-03-15/2021-03-21,168,0,0,False
beyonce,2021-03-15/2021-03-21,148,0,0,False
bruno mars,2021-03-15/2021-03-21,1,11,116,True
eminem,2021-03-15/2021-03-21,83,0,0,False
lady gaga,2021-03-15/2021-03-21,47,0,0,False
